t_d_model_ps	DeltaT_lattice_K	DeltaT_electron_K
73.55	295.586512369169	295.582464710377
73.6	295.586489531884	295.582446587723
73.65	295.586466722347	295.582428480992
73.7	295.586443940488	295.582410390149
73.75	295.586421186236	295.582392315157
73.8	295.586398459521	295.582374255981
73.85	295.586375760274	295.582356212584
73.9	295.586353088425	295.58233818493
73.95	295.586330443904	295.582320172984
74	295.586307826642	295.582302176709
74.05	295.586285236569	295.582284196069
74.1	295.586262673618	295.582266231029
74.15	295.586240137719	295.582248281554
74.2	295.586217628804	295.582230347608
74.25	295.586195146804	295.582212429155
74.3	295.586172691651	295.58219452616
74.35	295.586150263278	295.582176638589
74.4	295.586127861617	295.582158766405
74.45	295.5861054866	295.582140909576
74.5	295.58608313816	295.582123068064
74.55	295.58606081623	295.582105241836
74.6	295.586038520742	295.582087430857
74.65	295.586016251631	295.582069635092
74.7	295.58599400883	295.582051854508
74.75	295.585971792271	295.582034089068
74.8	295.58594960189	295.58201633874
74.85	295.58592743762	295.581998603489
74.9	295.585905299396	295.58198088328
74.95	295.585883187151	295.581963178081
75	295.585861100821	295.581945487856
75.05	295.585839040339	295.581927812573
75.1	295.585817005642	295.581910152197
75.15	295.585794996665	295.581892506695
75.2	295.585773013342	295.581874876034
75.25	295.585751055609	295.58185726018
75.3	295.585729123403	295.581839659098
75.35	295.585707216658	295.581822072757
75.4	295.585685335311	295.581804501123
75.45	295.585663479298	295.581786944164
75.5	295.585641648557	295.581769401845
75.55	295.585619843023	295.581751874135
75.6	295.585598062633	295.581734361001
75.65	295.585576307324	295.581716862408
75.7	295.585554577034	295.581699378327
75.75	295.585532871699	295.581681908723
75.8	295.585511191258	295.581664453564
75.85	295.585489535648	295.581647012818
75.9	295.585467904808	295.581629586453
75.95	295.585446298674	295.581612174436
76	295.585424717186	295.581594776736
76.05	295.585403160282	295.581577393319
76.1	295.5853816279	295.581560024155
76.15	295.58536011998	295.581542669212
76.2	295.58533863646	295.581525328458
76.25	295.585317177279	295.581508001861
76.3	295.585295742377	295.58149068939
76.35	295.585274331694	295.581473391013
76.4	295.585252945169	295.581456106699
76.45	295.585231582741	295.581438836417
76.5	295.585210244352	295.581421580135
76.55	295.58518892994	295.581404337823
76.6	295.585167639447	295.581387109449
76.65	295.585146372813	295.581369894984
76.7	295.585125129979	295.581352694394
76.75	295.585103910886	295.58133550765
76.8	295.585082715474	295.581318334721
76.85	295.585061543685	295.581301175576
76.9	295.585040395461	295.581284030186
76.95	295.585019270742	295.581266898519
77	295.584998169471	295.581249780545
77.05	295.58497709159	295.581232676234
77.1	295.58495603704	295.581215585557
77.15	295.584935005764	295.581198508482
77.2	295.584913997704	295.581181444979
77.25	295.584893012803	295.58116439502
77.3	295.584872051003	295.581147358573
77.35	295.584851112248	295.581130335609
77.4	295.58483019648	295.5811133261
77.45	295.584809303643	295.581096330013
77.5	295.584788433681	295.581079347321
77.55	295.584767586535	295.581062377994
77.6	295.584746762151	295.581045422002
77.65	295.584725960473	295.581028479317
77.7	295.584705181443	295.581011549909
77.75	295.584684425007	295.580994633749
77.8	295.584663691109	295.580977730807
77.85	295.584642979693	295.580960841056
77.9	295.584622290703	295.580943964466
77.95	295.584601624086	295.580927101008
78	295.584580979786	295.580910250654
78.05	295.584560357747	295.580893413374
78.1	295.584539757915	295.580876589141
78.15	295.584519180237	295.580859777926
78.2	295.584498624656	295.580842979701
78.25	295.58447809112	295.580826194436
78.3	295.584457579573	295.580809422104
78.35	295.584437089963	295.580792662677
78.4	295.584416622234	295.580775916127
78.45	295.584396176335	295.580759182425
78.5	295.584375752211	295.580742461544
78.55	295.584355349808	295.580725753456
78.6	295.584334969074	295.580709058133
78.65	295.584314609957	295.580692375548
78.7	295.584294272402	295.580675705672
78.75	295.584273956357	295.580659048478
78.8	295.584253661769	295.580642403939
78.85	295.584233388587	295.580625772026
78.9	295.584213136758	295.580609152715
78.95	295.58419290623	295.580592545975
79	295.584172696951	295.580575951781
79.05	295.584152508869	295.580559370106
79.1	295.584132341933	295.580542800923
79.15	295.58411219609	295.580526244203
79.2	295.58409207129	295.58050969992
79.25	295.584071967482	295.580493168049
79.3	295.584051884613	295.580476648561
79.35	295.584031822634	295.580460141431
79.4	295.584011781494	295.580443646631
79.45	295.583991761142	295.580427164135
79.5	295.583971761527	295.580410693916
79.55	295.5839517826	295.58039423595
79.6	295.583931824309	295.580377790209
79.65	295.583911886605	295.580361356666
79.7	295.583891969439	295.580344935296
79.75	295.583872072759	295.580328526072
79.8	295.583852196517	295.580312128969
79.85	295.583832340664	295.580295743961
79.9	295.583812505149	295.580279371021
79.95	295.583792689923	295.580263010124
80	295.583772894938	295.580246661245
85	295.582456686131	295.579147398683
90	295.581224180425	295.578112696807
95	295.580067152709	295.577126204506
100	295.578975048155	295.576181876921
105	295.577939086786	295.575274806663
110	295.576951995607	295.574400866838
115	295.576007723492	295.573556568381
120	295.575101212657	295.572738947745
125	295.574228215965	295.571945475888
130	295.573385150295	295.571173984203
135	295.57256897842	295.570422604061
140	295.571777113479	295.569689717339
145	295.571007341469	295.568973915812
150	295.570257758127	295.56827396774
155	295.5695267174	295.567588790311
160	295.568812789226	295.56691742685
165	295.568114724861	295.566259027913
170	295.567431428323	295.56561283558
175	295.566761932814	295.564978170368
180	295.566105381192	295.56435442028
185	295.565461009765	295.563741031636
190	295.564828134801	295.563137501364
195	295.564206141266	295.562543370498
200	295.563594473398	295.561958218674
205	295.562992626794	295.56138165947
210	295.562400141746	295.560813336432
215	295.561816597612	295.560252919662
220	295.561241608043	295.559700102925
225	295.560674816924	295.559154601129
230	295.560115894917	295.558616148155
235	295.559564536487	295.558084494983
240	295.559020457354	295.557559408059
245	295.558483392296	295.557040667852
250	295.557953093239	295.556528067603
255	295.557429327599	295.556021412223
260	295.556911876837	295.555520517309
265	295.556400535188	295.555025208284
270	295.555895108549	295.554535319614
275	295.555395413491	295.554050694122
280	295.554901276386	295.553571182371
285	295.554412532631	295.553096642103
290	295.553929025953	295.552626937735
295	295.55345060779	295.552161939911
300	295.552977136729	295.551701525076
305	295.552508478007	295.551245575114
310	295.552044503052	295.550793976992
315	295.55158508907	295.550346622449
320	295.551130118668	295.549903407717
325	295.550679479517	295.549464233237
330	295.550233064029	295.549029003436
335	295.549790769076	295.548597626485
340	295.549352495726	295.548170014101
345	295.548918148996	295.547746081342
350	295.548487637628	295.547325746447
355	295.548060873885	295.546908930646
360	295.547637773355	295.54649555802
365	295.547218254773	295.546085555357
370	295.54680223986	295.545678852004
375	295.546389653159	295.545275379759
380	295.545980421903	295.544875072737
385	295.545574475873	295.544477867265
390	295.545171747272	295.544083701779
395	295.544772170613	295.543692516729
400	295.544375682604	295.543304254481
405	295.543982222047	295.542918859235
410	295.543591729744	295.542536276939
415	295.543204148399	295.542156455223
420	295.542819422537	295.541779343311
425	295.542437498423	295.541404891965
430	295.542058323983	295.54103305342
435	295.541681848739	295.540663781313
440	295.541308023732	295.540297030635
445	295.540936801464	295.539932757673
450	295.540568135837	295.539570919958
455	295.540201982092	295.539211476214
460	295.539838296759	295.538854386314
465	295.539477037603	295.538499611235
470	295.539118163575	295.538147113014
475	295.538761634766	295.537796854711
480	295.538407412366	295.537448800367
485	295.538055458615	295.537102914972
490	295.537705736771	295.536759164425
495	295.537358211066	295.536417515509
500	295.537012846674	295.536077935847
505	295.536669609674	295.535740393885
510	295.53632846702	295.535404858858
515	295.535989386504	295.535071300757
520	295.535652336735	295.534739690315
525	295.535317287103	295.534409998973
530	295.534984207755	295.534082198856
535	295.534653069568	295.533756262752
540	295.534323844126	295.533432164092
545	295.533996503694	295.53310987693
550	295.533671021195	295.532789375918
555	295.533347370193	295.532470636284
560	295.533025524864	295.532153633828
565	295.532705459983	295.531838344887
570	295.532387150903	295.53152474633
575	295.532070573534	295.531212815535
580	295.531755704329	295.530902530377
585	295.531442520266	295.530593869211
590	295.531130998829	295.530286810858
595	295.530821117996	295.529981334593
600	295.530512856224	295.529677420125
605	295.530206192431	295.529375047595
610	295.529901105985	295.529074197553
615	295.529597576692	295.528774850951
620	295.529295584779	295.528476989134
625	295.528995110886	295.528180593822
630	295.52869613605	295.527885647104
635	295.528398641698	295.527592131429
640	295.528102609631	295.527300029596
645	295.52780802202	295.527009324733
650	295.527514861387	295.526720000307
655	295.527223110604	295.526432040099
660	295.526932752878	295.526145428207
665	295.526643771743	295.525860149028
670	295.526356151052	295.525576187256
675	295.526069874967	295.52529352787
680	295.525784927952	295.525012156135
685	295.525501294767	295.52473205758
690	295.525218960453	295.524453218008
695	295.524937910334	295.524175623475
700	295.524658130002	295.523899260296
705	295.524379605317	295.523624115025
710	295.524102322393	295.523350174458
715	295.523826267597	295.523077425629
720	295.52355142754	295.522805855795
725	295.523277789072	295.522535452441
730	295.523005339277	295.52226620326
735	295.522734065463	295.521998096166
740	295.522463955161	295.521731119279
745	295.52219499612	295.521465260914
750	295.521927176297	295.521200509594
755	295.521660483855	295.520936854026
760	295.521394907162	295.520674283105
765	295.521130434776	295.520412785917
770	295.520867055452	295.520152351721
775	295.52060475813	295.519892969955
780	295.520343531932	295.519634630226
785	295.52008336616	295.51937732231
790	295.519824250291	295.519121036148
795	295.519566173971	295.518865761837
800	295.519309127014	295.518611489634
805	295.519053099396	295.51835820995
810	295.518798081254	295.518105913343
815	295.518544062878	295.517854590521
820	295.518291034715	295.517604232331
825	295.518038987356	295.517354829766
830	295.517787911543	295.517106373954
835	295.517537798159	295.516858856151
840	295.517288638222	295.516612267755
845	295.517040422894	295.516366600288
850	295.516793143466	295.516121845398
855	295.516546791364	295.515877994857
860	295.516301358137	295.51563504056
865	295.516056835464	295.515392974516
870	295.515813215146	295.515151788856
875	295.515570489104	295.514911475819
880	295.515328649376	295.51467202776
885	295.515087688119	295.514433437143
890	295.514847597599	295.514195696536
895	295.514608370197	295.513958798613
900	295.5143699984	295.513722736156
905	295.514132474803	295.513487502039
910	295.513895792106	295.513253089244
915	295.51365994311	295.513019490844
920	295.513424920718	295.512786700009
925	295.51319071793	295.512554710004
930	295.512957327845	295.512323514183
935	295.512724743654	295.512093105991
940	295.512492958643	295.511863478965
945	295.51226196619	295.51163462672
950	295.51203175976	295.511406542963
955	295.511802332907	295.511179221483
960	295.511573679271	295.510952656152
965	295.511345792578	295.510726840916
970	295.511118666635	295.510501769807
975	295.510892295333	295.510277436931
980	295.510666672639	295.510053836472
985	295.510441792602	295.509830962687
990	295.510217649347	295.509608809908
995	295.509994237076	295.509387372537
1000	295.509771550063	295.50916664505
1005	295.509549582657	295.508946621988
1010	295.509328329279	295.508727297965
1015	295.509107784419	295.508508667659
1020	295.508887942637	295.508290725815
1025	295.508668798561	295.508073467243
1030	295.508450346885	295.507856886816
1035	295.508232582372	295.507640979473
1040	295.508015499846	295.507425740208
1045	295.507799094195	295.507211164082
1050	295.507583360371	295.506997246214
1055	295.507368293388	295.506783981777
1060	295.507153888316	295.506571366008
1065	295.506940140289	295.506359394197
1070	295.506727044498	295.506148061689
1075	295.506514596189	295.505937363886
1080	295.506302790667	295.505727296246
1085	295.506091623293	295.505517854272
1090	295.50588108948	295.505309033528
1095	295.505671184695	295.505100829624
1100	295.505461904461	295.504893238223
1105	295.50525324435	295.504686255033
1110	295.505045199984	295.504479875821
1115	295.504837767039	295.504274096389
1120	295.504630941238	295.504068912595
1125	295.504424718353	295.503864320346
1130	295.504219094205	295.503660315585
1135	295.50401406466	295.503456894308
1140	295.503809625633	295.503254052551
1145	295.503605773082	295.503051786401
1150	295.503402503014	295.502850091976
1155	295.503199811476	295.502648965449
1160	295.502997694561	295.502448403028
1165	295.502796148404	295.50224840096
1170	295.502595169183	295.502048955542
1175	295.502394753118	295.5018500631
1180	295.502194896468	295.501651720004
1185	295.501995595534	295.501453922666
1190	295.501796846657	295.501256667533
1195	295.501598646217	295.501059951088
1200	295.501400990633	295.500863769856
1205	295.50120387636	295.500668120393
1210	295.501007299894	295.500472999292
1215	295.500811257763	295.500278403183
1220	295.500615746536	295.500084328737
1225	295.500420762817	295.499890772645
1230	295.500226303243	295.499697731646
1235	295.500032364488	295.499505202505
1240	295.499838943261	295.499313182021
1245	295.499646036301	295.499121667027
1250	295.499453640384	295.498930654387
1255	295.499261752318	295.498740140997
1260	295.499070368944	295.498550123785
1265	295.498879487133	295.498360599708
1270	295.498689103788	295.498171565753
1275	295.498499215845	295.49798301894
1280	295.498309820269	295.497794956319
1285	295.498120914056	295.497607374961
1290	295.497932494231	295.497420271974
1295	295.497744557849	295.497233644494
1300	295.497557101995	295.497047489679
1305	295.497370123779	295.49686180472
1310	295.497183620343	295.496676586831
1315	295.496997588854	295.496491833257
1320	295.496812026509	295.496307541267
1325	295.496626930532	295.496123708158
1330	295.49644229817	295.495940331249
1335	295.496258126701	295.495757407888
1340	295.496074413426	295.495574935447
1345	295.495891155673	295.49539291132
1350	295.495708350795	295.49521133293
1355	295.495525996169	295.495030197722
1360	295.495344089199	295.494849503165
1365	295.49516262731	295.494669246749
1370	295.494981607954	295.494489425991
1375	295.494801028605	295.49431003843
1380	295.494620886762	295.494131081624
1385	295.494441179945	295.493952553157
1390	295.494261905698	295.493774450635
1395	295.494083061587	295.493596771687
1400	295.493904645202	295.493419513956
1405	295.493726654152	295.493242675117
1410	295.493549086071	295.493066252856
1415	295.49337193861	295.492890244888
1420	295.493195209446	295.492714648939
1425	295.493018896273	295.492539462764
1430	295.492842996807	295.492364684134
1435	295.492667508785	295.492190310841
1440	295.492492429964	295.492016340692
1445	295.492317758119	295.491842771521
1450	295.492143491047	295.491669601174
1455	295.491969626564	295.491496827517
1460	295.491796162501	295.491324448439
1465	295.491623096715	295.491152461841
1470	295.491450427075	295.490980865648
1475	295.491278151474	295.490809657797
1480	295.491106267818	295.490638836248
1485	295.490934774035	295.490468398973
1490	295.490763668069	295.490298343966
1495	295.490592947882	295.490128669234
1500	295.490422611452	295.489959372805
1505	295.490252656776	295.489790452719
1510	295.490083081866	295.489621907037
1515	295.489913884755	295.489453733834
1520	295.489745063486	295.489285931199
1525	295.489576616124	295.489118497238
1530	295.489408540746	295.488951430078
1535	295.48924083545	295.488784727851
1540	295.489073498343	295.488618388712
1545	295.488906527553	295.488452410833
1550	295.488739921222	295.488286792394
1555	295.488573677507	295.48812153159
1560	295.488407794579	295.487956626638
1565	295.488242270625	295.487792075764
1570	295.488077103847	295.487627877206
1575	295.487912292461	295.487464029224
1580	295.487747834697	295.487300530082
1585	295.4875837288	295.487137378067
1590	295.487419973029	295.486974571476
1595	295.487256565656	295.486812108615
1600	295.487093504968	295.486649987812
1605	295.486930789266	295.486488207401
1610	295.486768416861	295.486326765729
1615	295.486606386082	295.486165661164
1620	295.486444695267	295.486004892077
1625	295.486283342769	295.485844456859
1630	295.486122326956	295.485684353909
1635	295.485961646204	295.485524581636
1640	295.485801298904	295.485365138471
1645	295.485641283461	295.485206022849
1650	295.485481598291	295.485047233216
1655	295.48532224182	295.484888768036
1660	295.485163212489	295.484730625779
1665	295.485004508749	295.48457280493
1670	295.484846129065	295.484415303984
1675	295.484688071911	295.484258121448
1680	295.484530335774	295.48410125584
1685	295.484372919154	295.483944705689
1690	295.484215820558	295.483788469534
1695	295.484059038508	295.483632545925
1700	295.483902571535	295.483476933424
1705	295.483746418181	295.483321630606
1710	295.483590577001	295.483166636049
1715	295.483435046558	295.483011948349
1720	295.483279825428	295.482857566105
1725	295.483124912194	295.482703487936
1730	295.482970305454	295.482549712462
1735	295.482816003811	295.482396238316
1740	295.482662005882	295.482243064146
1745	295.482508310295	295.482090188599
1750	295.482354915684	295.48193761034
1755	295.482201820694	295.481785328042
1760	295.482049023982	295.481633340388
1765	295.481896524214	295.481481646066
1770	295.481744320062	295.481330243779
1775	295.481592410212	295.481179132233
1780	295.481440793357	295.481028310152
1785	295.4812894682	295.480877776258
1790	295.481138433453	295.480727529292
1795	295.480987687836	295.480577567997
1800	295.480837230079	295.480427891128
1805	295.480687058922	295.480278497445
1810	295.480537173112	295.480129385725
1815	295.480387571405	295.479980554744
1820	295.480238252566	295.479832003291
1825	295.480089215369	295.479683730161
1830	295.479940458595	295.47953573416
1835	295.479791981035	295.479388014102
1840	295.479643781488	295.479240568808
1845	295.479495858761	295.479093397104
1850	295.479348211668	295.478946497829
1855	295.479200839032	295.478799869828
1860	295.479053739684	295.478653511952
1865	295.478906912464	295.478507423063
1870	295.478760356217	295.478361602025
1875	295.478614069798	295.478216047717
1880	295.478468052069	295.478070759023
1885	295.4783223019	295.477925734826
1890	295.478176818167	295.477780974031
1895	295.478031599757	295.477636475539
1900	295.47788664556	295.477492238263
1905	295.477741954475	295.477348261121
1910	295.47759752541	295.47720454304
1915	295.477453357278	295.477061082951
1920	295.477309448999	295.476917879797
1925	295.477165799502	295.476774932524
1930	295.477022407722	295.476632240084
1935	295.4768792726	295.476489801437
1940	295.476736393084	295.476347615553
1945	295.47659376813	295.476205681403
1950	295.476451396701	295.476063997969
1955	295.476309277763	295.475922564234
1960	295.476167410294	295.475781379195
1965	295.476025793274	295.475640441849
1970	295.475884425691	295.475499751203
1975	295.475743306542	295.475359306266
1980	295.475602434825	295.475219106061
1985	295.475461809549	295.475079149609
1990	295.475321429727	295.47493943594
1995	295.475181294378	295.474799964092
2000	295.47504140253	295.474660733108
2005	295.474901753213	295.474521742032
2010	295.474762345465	295.474382989922
2015	295.47462317833	295.474244475836
2020	295.474484250858	295.474106198841
2025	295.474345562104	295.473968158007
2030	295.47420711113	295.47383035241
2035	295.474068897002	295.473692781136
2040	295.473930918794	295.47355544327
2045	295.473793175583	295.473418337907
2050	295.473655666455	295.473281464149
2055	295.473518390498	295.473144821092
2060	295.473381346807	295.473008407854
2065	295.473244534483	295.472872223547
2070	295.473107952632	295.472736267292
2075	295.472971600365	295.472600538215
2080	295.472835476798	295.472465035445
2085	295.472699581054	295.472329758118
2090	295.472563912258	295.472194705381
2095	295.472428469545	295.472059876371
2100	295.47229325205	295.471925270245
2105	295.472158258916	295.471790886157
2110	295.47202348929	295.471656723269
2115	295.471888942326	295.471522780746
2120	295.471754617178	295.47138905776
2125	295.471620513012	295.471255553484
2130	295.471486628993	295.471122267101
2135	295.471352964293	295.470989197792
2140	295.471219518089	295.470856344751
2145	295.471086289563	295.470723707169
2150	295.4709532779	295.470591284247
2155	295.47082048229	295.470459075186
2160	295.47068790193	295.470327079197
2165	295.47055553602	295.47019529549
2170	295.470423383764	295.470063723281
2175	295.470291444371	295.469932361794
2180	295.470159717054	295.469801210251
2185	295.470028201031	295.469670267887
2190	295.469896895526	295.469539533931
2195	295.469765799764	295.469409007623
2200	295.469634912976	295.469278688207
2205	295.469504234397	295.469148574928
2210	295.469373763268	295.469018667038
2215	295.469243498831	295.468888963794
2220	295.469113440335	295.468759464452
2225	295.468983587032	295.468630168275
2230	295.468853938178	295.468501074534
2235	295.468724493033	295.468372182495
2240	295.468595250861	295.468243491437
2245	295.468466210931	295.468115000639
2250	295.468337372514	295.467986709384
2255	295.468208734889	295.467858616956
2260	295.468080297333	295.467730722648
2265	295.467952059131	295.467603025756
2270	295.467824019572	295.467475525575
2275	295.467696177946	295.467348221409
2280	295.467568533549	295.467221112564
2285	295.467441085682	295.467094198347
2290	295.467313833645	295.466967478075
2295	295.467186776747	295.466840951061
2300	295.467059914298	295.466714616628
2305	295.466933245611	295.466588474098
2310	295.466806770005	295.4664625228
2315	295.4666804868	295.466336762063
2320	295.466554395322	295.466211191223
2325	295.466428494898	295.466085809619
2330	295.466302784861	295.465960616587
2335	295.466177264545	295.465835611477
2340	295.46605193329	295.465710793633
2345	295.465926790436	295.465586162413
2350	295.465801835332	295.465461717165
2355	295.465677067324	295.465337457248
2360	295.465552485766	295.465213382028
2365	295.465428090013	295.465089490865
2370	295.465303879423	295.464965783127
2375	295.46517985336	295.464842258188
2380	295.465056011188	295.464718915419
2385	295.464932352275	295.464595754201
2390	295.464808875996	295.464472773911
2395	295.464685581723	295.464349973934
2400	295.464562468836	295.464227353656
2405	295.464439536714	295.464104912468
2410	295.464316784744	295.46398264976
2415	295.464194212311	295.46386056493
2420	295.464071818807	295.463738657379
2425	295.463949603626	295.463616926503
2430	295.463827566163	295.463495371713
2435	295.463705705819	295.463373992413
2440	295.463584021996	295.463252788013
2445	295.463462514099	295.463131757929
2450	295.463341181537	295.463010901575
2455	295.463220023721	295.462890218372
2460	295.463099040065	295.462769707741
2465	295.462978229987	295.462649369105
2470	295.462857592906	295.462529201896
2475	295.462737128245	295.462409205539
2480	295.462616835429	295.462289379471
2485	295.462496713887	295.462169723125
2490	295.462376763048	295.462050235943
2495	295.462256982349	295.461930917363
2500	295.462137371225	295.461811766831
2505	295.462017929114	295.461692783791
2510	295.46189865546	295.461573967695
2515	295.461779549706	295.461455317991
2520	295.461660611299	295.461336834136
2525	295.46154183969	295.461218515589
2530	295.46142323433	295.461100361804
2535	295.461304794676	295.460982372246
2540	295.461186520183	295.46086454638
2545	295.461068410312	295.460746883671
2550	295.460950464527	295.460629383591
2555	295.460832682292	295.460512045612
2560	295.460715063075	295.460394869206
2565	295.460597606345	295.46027785385
2570	295.460480311576	295.460160999026
2575	295.460363178243	295.460044304213
2580	295.460246205823	295.459927768894
2585	295.460129393795	295.459811392559
2590	295.460012741643	295.459695174695
2595	295.45989624885	295.459579114793
2600	295.459779914904	295.459463212345
2605	295.459663739294	295.45934746685
2610	295.459547721512	295.459231877803
2615	295.459431861051	295.459116444707
2620	295.459316157409	295.459001167062
2625	295.459200610083	295.458886044373
2630	295.459085218575	295.45877107615
2635	295.458969982388	295.458656261899
2640	295.458854901028	295.458541601129
2645	295.458739973999	295.458427093362
2650	295.458625200815	295.458312738107
2655	295.458510580987	295.458198534882
2660	295.458396114027	295.45808448321
2665	295.458281799454	295.457970582612
2670	295.458167636784	295.457856832613
2675	295.458053625541	295.457743232738
2680	295.457939765244	295.457629782513
2685	295.45782605542	295.457516481477
2690	295.457712495596	295.457403329155
2695	295.457599085301	295.457290325082
2700	295.457485824064	295.4571774688
2705	295.457372711421	295.457064759843
2710	295.457259746906	295.456952197754
2715	295.457146930057	295.456839782073
2720	295.457034260411	295.456727512347
2725	295.456921737511	295.456615388122
2730	295.4568093609	295.456503408946
2735	295.456697130123	295.456391574371
2740	295.456585044727	295.456279883949
2745	295.456473104262	295.456168337234
2750	295.456361308278	295.456056933784
2755	295.456249656329	295.455945673154
2760	295.456138147969	295.455834554906
2765	295.456026782756	295.455723578602
2770	295.455915560247	295.455612743807
2775	295.455804480004	295.455502050084
2780	295.455693541589	295.455391497003
2785	295.455582744567	295.455281084131
2790	295.455472088502	295.45517081104
2795	295.455361572964	295.455060677304
2800	295.455251197522	295.454950682497
2805	295.455140961748	295.454840826195
2810	295.455030865216	295.454731107979
2815	295.4549209075	295.454621527426
2820	295.454811088178	295.454512084117
2825	295.454701406828	295.454402777638
2830	295.45459186303	295.454293607574
2835	295.454482456368	295.454184573512
2840	295.454373186425	295.454075675039
2845	295.454264052786	295.453966911749
2850	295.45415505504	295.453858283231
2855	295.454046192776	295.453749789079
2860	295.453937465584	295.453641428887
2865	295.453828873056	295.453533202257
2870	295.453720414787	295.453425108783
2875	295.453612090373	295.453317148067
2880	295.453503899411	295.453209319711
2885	295.4533958415	295.453101623321
2890	295.453287916243	295.452994058498
2895	295.45318012324	295.452886624851
2900	295.453072462095	295.452779321986
2905	295.452964932414	295.452672149518
2910	295.452857533805	295.452565107054
2915	295.452750265877	295.452458194213
2920	295.45264312824	295.452351410599
2925	295.452536120504	295.452244755838
2930	295.452429242286	295.452138229547
2935	295.452322493199	295.452031831338
2940	295.452215872859	295.45192556084
2945	295.452109380887	295.45181941767
2950	295.4520030169	295.451713401453
2955	295.451896780519	295.451607511816
2960	295.451790671368	295.451501748385
2965	295.451684689072	295.451396110788
2970	295.451578833255	295.451290598654
2975	295.451473103545	295.451185211614
2980	295.45136749957	295.451079949304
2985	295.451262020961	295.450974811353
2990	295.451156667349	295.450869797402
2995	295.451051438367	295.450764907083
3000	295.45094633365	295.450660140037
3005	295.450841352833	295.450555495903
3010	295.450736495553	295.450450974322
3015	295.450631761451	295.450346574938
3020	295.450527150165	295.450242297395
3025	295.450422661337	295.450138141335
3030	295.450318294611	295.450034106407
3035	295.45021404963	295.449930192259
3040	295.45010992604	295.449826398541
3045	295.450005923488	295.449722724903
3050	295.449902041623	295.449619170997
3055	295.449798280094	295.449515736478
3060	295.449694638552	295.449412420998
3065	295.449591116651	295.449309224217
3070	295.449487714044	295.449206145788
3075	295.449384430386	295.449103185372
3080	295.449281265332	295.449000342628
3085	295.449178218542	295.448897617221
3090	295.449075289675	295.448795008808
3095	295.448972478389	295.448692517058
3100	295.448869784349	295.448590141632
3105	295.448767207215	295.4484878822
3110	295.448664746654	295.448385738427
3115	295.448562402329	295.448283709982
3120	295.448460173907	295.448181796535
3125	295.448358061057	295.448079997761
3130	295.448256063448	295.447978313329
3135	295.448154180751	295.447876742914
3140	295.448052412637	295.447775286191
3145	295.447950758779	295.447673942837
3150	295.447849218851	295.447572712527
3155	295.447747792529	295.447471594943
3160	295.447646479489	295.447370589763
3165	295.447545279409	295.447269696669
3170	295.447444191969	295.447168915344
3175	295.447343216849	295.44706824547
3180	295.44724235373	295.446967686733
3185	295.447141602294	295.446867238814
3190	295.447040962225	295.446766901406
3195	295.446940433208	295.446666674195
3200	295.44684001493	295.446566556871
3205	295.446739707078	295.446466549121
3210	295.446639509339	295.446366650641
3215	295.446539421404	295.446266861121
3220	295.446439442963	295.446167180256
3225	295.446339573709	295.446067607739
3230	295.446239813333	295.44596814327
3235	295.44614016153	295.445868786541
3240	295.446040617996	295.445769537256
3245	295.445941182427	295.445670395109
3250	295.44584185452	295.445571359801
3255	295.445742633973	295.445472431039
3260	295.445643520487	295.445373608521
3265	295.445544513763	295.44527489195
3270	295.4454456135	295.445176281033
3275	295.445346819404	295.445077775474
3280	295.445248131177	295.444979374981
3285	295.445149548525	295.444881079263
3290	295.445051071153	295.444782888025
3295	295.444952698769	295.444684800981
3300	295.444854431081	295.44458681784
3305	295.444756267798	295.444488938316
3310	295.444658208631	295.44439116212
3315	295.44456025329	295.444293488969
3320	295.44446240149	295.444195918573
3325	295.444364652941	295.444098450655
3330	295.444267007361	295.444001084926
3335	295.444169464462	295.443903821108
3340	295.444072023962	295.443806658919
3345	295.443974685579	295.443709598077
3350	295.44387744903	295.443612638308
3355	295.443780314036	295.44351577933
3360	295.443683280316	295.443419020868
3365	295.443586347593	295.443322362645
3370	295.443489515588	295.443225804388
3375	295.443392784025	295.443129345821
3380	295.443296152628	295.443032986671
3385	295.443199621122	295.442936726668
3390	295.443103189235	295.44284056554
3395	295.443006856693	295.442744503017
3400	295.442910623225	295.442648538827
3405	295.442814488558	295.442552672705
3410	295.442718452425	295.442456904385
3415	295.442622514556	295.442361233598
3420	295.442526674683	295.442265660077
3425	295.442430932538	295.442170183562
3430	295.442335287856	295.442074803786
3435	295.442239740371	295.441979520486
3440	295.44214428982	295.441884333405
3445	295.442048935939	295.441789242276
3450	295.441953678465	295.441694246842
3455	295.441858517137	295.441599346844
3460	295.441763451694	295.441504542025
3465	295.441668481877	295.441409832125
3470	295.441573607427	295.44131521689
3475	295.441478828086	295.441220696062
3480	295.441384143597	295.441126269389
3485	295.441289553703	295.441031936615
3490	295.44119505815	295.440937697487
3495	295.441100656682	295.440843551757
3500	295.441006349047	295.44074949917
3505	295.440912134992	295.440655539476
3510	295.440818014265	295.440561672427
3515	295.440723986615	295.440467897773
3520	295.440630051793	295.440374215267
3525	295.440536209548	295.440280624662
3530	295.440442459632	295.440187125712
3535	295.440348801799	295.440093718173
3540	295.440255235801	295.4400004018
3545	295.440161761393	295.439907176348
3550	295.440068378329	295.439814041576
3555	295.439975086366	295.43972099724
